date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jan 8, 2019 9:28:56 PM PST",11035924951,Order,112-8793137-9727413,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,BATON ROUGE,LA,70801-1741,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 2:19:43 AM PST",11035924951,Order,111-0423288-2147415,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,JOHNSTOWN,PA,15909-4425,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 11:33:54 AM PST",11035924951,Order,112-6544055-7163461,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,WASHINGTON,DC,20037-1033,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 12:43:00 PM PST",11035924951,Order,114-7866167-7233045,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,AUSTIN,TX,78758-3115,,29.99,0,1.99,0,0,0,-1.99,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 3:24:11 PM PST",11035924951,Order,112-2296982-8447400,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,CANONSBURG,PA,15317-5243,MarketplaceFacilitator,29.99,1.8,0,0,0,0,0,0,-1.8,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 4:35:24 PM PST",11035924951,Order,113-8047787-3106664,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,COLUMBIA,MO,65203-5392,,29.99,0,5.48,0,0,0,0,0,0,-4.5,-10.57,0.00,0.00,20.40
"Jan 9, 2019 5:40:55 PM PST",11035924951,Order,113-4158637-6803453,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SAN FRANCISCO,CA,94133-1907,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 6:05:47 PM PST",11035924951,Order,113-5953550-0525038,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,NEWARK,NJ,07102-3109,MarketplaceFacilitator,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 6:37:37 PM PST",11035924951,Order,114-1832774-9383425,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,LINCOLN PARK,MI,48146,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 7:34:58 PM PST",11035924951,Order,112-7295915-1758660,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,COLUMBIA,SC,29204-4052,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 9:53:37 PM PST",11035924951,Order,111-6519436-7629837,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SOLON,OH,44139-3604,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 9:53:58 PM PST",11035924951,Order,112-5311590-4989853,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,APPLE CREEK,OH,44606-9731,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 10:18:34 PM PST",11035924951,Order,111-8270049-4676262,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",2,amazon.com,,Amazon,LONGWOOD,FL,32779-3534,,59.98,0,0,0,0,0,0,0,0,-9,-10.18,0.00,0.00,40.80
"Jan 9, 2019 10:31:38 PM PST",11035924951,Order,111-9865365-3453801,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,CHARLOTTE,NC,28269-8394,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 9, 2019 11:33:09 PM PST",11035924951,Order,114-3879722-2553009,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,ACWORTH,GA,30101-6278,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 1:38:11 AM PST",11035924951,Order,111-0466007-5461852,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",2,amazon.com,,Amazon,SAN FRANCISCO,CA,94107-2411,,59.98,0,0,0,0,0,0,0,0,-9,-10.18,0.00,0.00,40.80
"Jan 10, 2019 1:39:55 PM PST",11035924951,Order,113-2562009-7297831,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,Potomac,MD,20854,,29.99,0,4.72,0,0,0,-4.72,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 2:23:42 PM PST",11035924951,Order,111-7979297-4215437,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,NEW YORK,NY,10018-2201,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 3:30:36 PM PST",11035924951,Order,114-6526427-5685061,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,ASTORIA,NY,11103-1027,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 3:30:36 PM PST",11035924951,Order,114-6526427-5685061,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,ASTORIA,NY,11103-1027,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 4:26:32 PM PST",11035924951,Order,114-1129504-0498637,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,GRAND PRAIRIE,TX,75052-7148,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 4:34:35 PM PST",11035924951,Order,114-8233985-0068242,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,GRAND PRAIRIE,TX,75052-7148,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 6:30:57 PM PST",11035924951,Order,114-7088733-9139420,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,GRAND JUNCTION,MI,49056-9550,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 8:20:46 PM PST",11035924951,Order,112-1600368-2624268,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,AUSTIN,TX,78759-4196,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 8:46:22 PM PST",11035924951,Order,111-2665532-1008254,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SANTA ROSA,CA,95407-5757,,29.99,0,2.12,0,0,0,-2.12,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 9:41:24 PM PST",11035924951,Order,112-9373619-8211461,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,MISSION VIEJO,CA,92692-4042,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 10:16:59 PM PST",11035924951,Order,112-3216345-6494663,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,STATEN ISLAND,NY,10314-7235,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 10:44:56 PM PST",11035924951,Order,113-6462378-0434604,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,OLNEY,IL,62450-2128,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 10, 2019 11:05:36 PM PST",11035924951,Refund,112-2783184-2327468,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,RUTHERFORD,NEW JERSEY,07070-2467,MarketplaceFacilitator,-29.99,-1.99,0,0,0,0,0,0,1.99,3.6,0.00,0.00,0.00,-26.39
"Jan 11, 2019 11:16:53 AM PST",11035924951,Refund,112-8666322-1681044,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,BOLTON,MA,01740-1368,,-29.99,0,0,0,0,0,0,0,0,3.6,0.00,0.00,0.00,-26.39
"Jan 11, 2019 12:39:34 PM PST",11035924951,Order,111-1607816-2823461,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,DORAL,FL,33166-5497,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 12:55:35 PM PST",11035924951,Refund,112-6606825-2434652,HK-4BCI-SMTJ,Hexagon Pad Bulletin/Pin Board - Cork Board Alternative (Pastel Tones),1,amazon.com,,Amazon,AKRON,CO,80720-9484,,-29.99,0,0,0,0,0,0,0,0,3.6,0.00,0.00,0.00,-26.39
"Jan 11, 2019 2:41:20 PM PST",11035924951,Order,111-1195063-2886651,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,Maumelle,AR,72113,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 2:41:35 PM PST",11035924951,Order,111-1316398-6357821,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,WEST PALM BEACH,FL,33405-5032,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 4:53:35 PM PST",11035924951,Order,114-4841635-5574620,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,STAMFORD,CT,06902-6219,MarketplaceFacilitator,29.99,1.9,0,0,0,0,0,0,-1.9,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 5:53:40 PM PST",11035924951,Order,111-6948260-7947415,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,NEW YORK,NY,10003-3727,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 8:29:57 PM PST",11035924951,Order,112-5124012-2813011,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,San Antonio,Texas,78253,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 11, 2019 11:39:34 PM PST",11035924951,Order,114-9637654-5808201,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,Los Angeles,CA,90049,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 12, 2019 9:30:20 AM PST",11035924951,Order,114-4782384-4292210,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",2,amazon.com,,Amazon,San Francisco,CA,94158,,59.98,0,0,0,0,0,0,0,0,-13.5,-10.18,0.00,0.00,36.30
"Jan 12, 2019 9:30:20 AM PST",11035924951,Order,114-4782384-4292210,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,San Francisco,CA,94158,,29.99,0,0,0,0,0,0,0,0,0,-5.09,0.00,0.00,24.90
"Jan 12, 2019 10:45:51 AM PST",11035924951,Order,113-4170446-5277809,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,CHICAGO,IL,60613-3735,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 12, 2019 3:16:11 PM PST",11035924951,Order,111-0120508-5656221,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,TULSA,OK,74127-2543,MarketplaceFacilitator,29.99,2.82,0,0,0,0,0,0,-2.82,-4.5,-5.09,0.00,0.00,20.40
"Jan 12, 2019 3:36:35 PM PST",11035924951,Order,112-8899724-2161041,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,edmond,oklahoma,73003,MarketplaceFacilitator,29.99,2.47,5.99,0,0,0,-5.99,0,-2.47,-4.5,-5.09,0.00,0.00,20.40
"Jan 13, 2019 1:08:16 AM PST",11035924951,Order,111-6660445-3905822,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,MARION,VA,24354-4138,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 13, 2019 3:34:31 PM PST",11035924951,Order,111-2470056-4117062,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,ENTERPRISE,OR,97828-1653,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 13, 2019 4:24:54 PM PST",11035924951,Order,113-2524028-2307442,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,LAS VEGAS,NV,89131-1999,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 13, 2019 7:11:57 PM PST",11035924951,Order,111-3416405-9979409,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,ANCHORAGE,ALASKA,99515-2448,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 13, 2019 11:02:53 PM PST",11035924951,Order,114-7808875-7618649,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,RAVENWOOD,MO,64479-8187,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 2:22:16 AM PST",11035924951,Order,111-8858046-6153006,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,NEW YORK,NY,10003-9152,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 2:56:39 AM PST",11035924951,Order,114-2668399-5047412,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Canajoharie,NY,13317,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 1:22:59 PM PST",11701428731,Order,114-4951404-4425039,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",4,amazon.com,,Amazon,Iselin,Nj,8830,MarketplaceFacilitator,119.96,7.96,9.02,0,0,0,-9.02,0,-7.96,-18,-20.36,0.00,0.00,81.60
"Jan 14, 2019 1:31:39 PM PST",11701428731,Order,111-1250607-2894608,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,PHOENIX,AZ,85003-5417,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 2:03:03 PM PST",11701428731,Refund,111-4268071-7481827,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,OXFORD,MS,38655-5976,,-29.99,0,0,0,0,0,0,0,0,3.6,0.00,0.00,0.00,-26.39
"Jan 14, 2019 5:21:05 PM PST",11701428731,Order,112-0382027-2574639,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,BURBANK,CA,91521-0001,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 6:08:02 PM PST",11701428731,Order,112-5769281-4635403,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",2,amazon.com,,Amazon,ROCHESTER HILLS,MI,48309-3608,,59.98,0,0,0,0,0,0,0,0,-9,-10.18,0.00,0.00,40.80
"Jan 14, 2019 7:08:39 PM PST",11701428731,Refund,112-2296982-8447400,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,CANONSBURG,PA,15317-5243,MarketplaceFacilitator,-29.99,-1.8,0,0,0,0,0,0,1.8,3.6,0.00,0.00,0.00,-26.39
"Jan 14, 2019 7:21:49 PM PST",11701428731,Order,113-5754955-7021046,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SEMINOLE,FL,33777-4602,,29.99,0,0,0,0,0,0,0,0,-9,-5.09,0.00,0.00,15.90
"Jan 14, 2019 7:21:49 PM PST",11701428731,Order,113-5754955-7021046,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SEMINOLE,FL,33777-4602,,29.99,0,0,0,0,0,0,0,0,0,-5.09,0.00,0.00,24.90
"Jan 14, 2019 9:25:44 PM PST",11701428731,Order,111-6508979-4975468,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,MONTVILLE,NJ,07045-9163,MarketplaceFacilitator,29.99,1.99,0,0,0,0,0,0,-1.99,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 9:34:09 PM PST",11701428731,Order,113-1185565-7519416,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,BRIDGEWATER,NJ,08807-1358,MarketplaceFacilitator,29.99,1.99,0,0,0,0,0,0,-1.99,-4.5,-5.09,0.00,0.00,20.40
"Jan 14, 2019 10:02:44 PM PST",11701428731,Order,111-0956196-5553060,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,RED ROCK,AZ,85145-5039,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 7:30:52 AM PST",11701428731,Order,113-8411173-5283451,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Center Tuftonboro,NH,3816,,29.99,0,0,0,0,0,0,0,0,-9,-5.09,0.00,0.00,15.90
"Jan 15, 2019 7:30:52 AM PST",11701428731,Order,113-8411173-5283451,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Center Tuftonboro,NH,3816,,29.99,0,0,0,0,0,0,0,0,0,-5.09,0.00,0.00,24.90
"Jan 15, 2019 9:19:09 AM PST",11701428731,Order,112-4157909-4845042,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,PORTLAND,OR,97239-6106,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 10:42:39 AM PST",11701428731,Transfer,,,"To your account ending in: 426, Bank Transfer ID: 091000015590148",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.00,0.00,-1344.39,-1344.39
"Jan 15, 2019 1:22:43 PM PST",11701428731,Order,113-7483123-1542656,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,GRANITE CITY,IL,62040-6574,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 4:24:56 PM PST",11701428731,Order,114-7667435-8647425,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,COLUMBUS,OH,43235-4599,,29.99,0,5.67,0,0,0,-5.67,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 4:37:50 PM PST",11701428731,Order,113-9281327-6863450,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,San Marcos,TX,78666-8969,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 6:05:42 PM PST",11701428731,Order,114-7742426-1753868,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,GILBERT,AZ,85234-6407,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 7:06:05 PM PST",11701428731,Order,114-1114340-5725067,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,DIMONDALE,MI,48821-9416,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 7:34:27 PM PST",11701428731,Order,114-9807706-3163423,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,AUBURN,AL,36830-5402,MarketplaceFacilitator,29.99,2.4,0,0,0,0,0,0,-2.4,-4.5,-5.09,0.00,0.00,20.40
"Jan 15, 2019 7:43:42 PM PST",11701428731,Order,111-2726670-0291466,9R-ECZ3-5OOB,"Hexagon Pad Cork Board/Pin Board, Cool Blue - 24"" x 18"" (6"" x 6"" each-15 Pack)",1,amazon.com,,Amazon,SARASOTA,FL,34241-1001,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 16, 2019 12:57:21 AM PST",11701428731,Order,113-8678389-3902615,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,NEW ORLEANS,LA,70115-7009,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 16, 2019 4:04:00 AM PST",11701428731,Order,111-6281631-3011422,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,Concord,CA,94520,,29.99,0,3.88,0,0,0,-3.88,0,0,-4.5,-5.09,0.00,0.00,20.40
"Jan 16, 2019 5:36:41 AM PST",11701428731,Order,112-9691588-7421850,HK-4BCI-SMTJ,"Hexagon Tile Bulletin Board/Cork Board for Wall, Pastel Tones - 15 Tiles (6"" x 6"" Each)",1,amazon.com,,Amazon,LOS ANGELES,CA,90036-5069,,29.99,0,0,0,0,0,0,0,0,-4.5,-5.09,0.00,0.00,20.40
